,Smiles,basicOrAcidic,pKa
1229,Oc1ccc(Cl)cc1Cl,acidic,7.8
1230,NS(=O)(=O)c1nc2ccccc2s1,acidic,7.8
1231,Nc1ccc(O)c([N+](=O)[O-])c1,acidic,7.81
1232,Nc1n[nH]c(N)c1N=Nc1ccc(O)cc1,acidic,7.81
1233,O=c1cc(-c2ccccc2)oc2c(O)cccc12,acidic,7.82
1234,O=c1cc(CO)occ1O,acidic,7.82
1235,CC(=O)C1CCCC1=O,acidic,7.82
1236,CS(=O)(=O)c1ccc(O)cc1,acidic,7.83
1237,SCC[NH2+]CCc1ccccc1,acidic,7.85
1238,Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,acidic,7.85
1239,Cc1cc(Cl)cc(Cl)c1O,acidic,7.85
1240,Oc1ccc(-c2cc(=S)ss2)cc1,acidic,7.86
1241,O=C(c1ccccc1)N(O)c1ccccc1,acidic,7.87
1242,Nc1ccc(S(=O)(=O)Nc2cccnc2)cc1,acidic,7.89
1243,CC(C)(C)[NH2+]CC(=O)c1ccc(O)cc1,acidic,7.9
1244,CC(=O)C(Cl)=NO,acidic,7.9
1245,O=C(C=NO)CCl,acidic,7.9
1246,CN(C)C(=O)c1ncnc2nc[nH]c12,acidic,7.9
1247,Oc1c(I)cc(Cl)c2cccnc12,acidic,7.9
1248,O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,acidic,7.91
1249,COc1cccc(C=O)c1O,acidic,7.91
1250,NNC(=O)C(F)(F)C(F)(F)F,acidic,7.92
1251,CCC[NH2+]CCS,acidic,7.92
1252,CN(O)C(=O)c1ccc([N+](=O)[O-])cc1,acidic,7.92
1253,Cc1ccccc(=O)c1O,acidic,7.92
1254,COc1cccc(NS(=O)(=O)c2ccccc2)c1,acidic,7.95
1255,Oc1ccc2cnncc2c1,acidic,7.95
1256,Cc1nnc(S)n1N,acidic,7.97
1257,COc1ccc(O)c(N=Nc2nc(C)cs2)c1,acidic,7.98
1258,C[N+](C)(C)CCS,acidic,7.98
1259,CC(C)(C)C1C(=O)NC(=O)NC1=O,acidic,7.98
1260,O=[N+]([O-])C=Cc1ccc(O)cc1,acidic,7.98
1261,CCCc1c(-c2ccccc2)n[nH]c1O,acidic,8.0
1262,CCN(CC)C(=S)NC(=O)c1ccc(Cl)cc1,acidic,8.0
1263,CCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,acidic,8.0
1264,CCCCCCCc1c(-c2ccccc2)nn(-c2ccccc2)c1O,acidic,8.0
1265,CC(C)C(N)C(N)=O,acidic,8.0
1266,O=S(=O)([O-])c1cc(O)c2[nH]ncc2c1,acidic,8.0
1267,O=c1[nH]cc(SSc2c[nH]c(=O)[nH]c2=O)c(=O)[nH]1,acidic,8.0
1268,COc1ccccc(=O)c1O,acidic,8.0
1269,Oc1c(I)cc(I)c2cccnc12,acidic,8.0
1270,O=C(c1ccccc1)c1ccc(O)cc1,acidic,8.01
1271,Oc1cc(Br)cc(Br)c1,acidic,8.01
1272,Cc1ccc(O)cc1[S+](C)C,acidic,8.01
1273,C[NH2+]CCS,acidic,8.02
1274,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,acidic,8.02
1275,O=C(NO)c1ccc([N+](=O)[O-])cc1,acidic,8.02
1276,C[NH+](C)Cc1cc(Cl)ccc1O,acidic,8.02
1277,CNC(=O)c1ccccc1O,acidic,8.03
1278,CC1=CC(=O)C=C(C)C1=NO,acidic,8.04
1279,NCC(N)=O,acidic,8.05
1280,NNC(=O)CS,acidic,8.05
1281,CNC(=O)CS,acidic,8.05
1282,Oc1cnc2ccccc2c1,acidic,8.06
1283,Oc1cc(Cl)cc(Cl)c1,acidic,8.07
1284,O=C(NO)c1cccc([N+](=O)[O-])c1,acidic,8.07
1285,C[N+](C)(C)c1cccc(O)c1,acidic,8.07
1286,CC(C)[NH+](CCS)C(C)C,acidic,8.08
1287,Cc1cnc(C)c(O)c1C=O,acidic,8.08
1288,CCCCc1cc(Cl)cc(Cl)c1O,acidic,8.1
1289,C[N+](C)(C)Cc1cccc(O)c1O,acidic,8.1
1290,O=C1C=CC(=Nc2ccc(O)cc2)C=C1,acidic,8.1
1291,CCC(=O)OO,acidic,8.1
1292,CN(C)C(=O)CS,acidic,8.1
1293,O=S(=O)([O-])c1cc(O)c2cn[nH]c2c1,acidic,8.1
1294,CCCc1cc(Cl)cc(Cl)c1O,acidic,8.1
1295,CC[NH+](CC)Cc1cc(Cl)ccc1O,acidic,8.11
1296,C[NH+](C)Cc1cc(F)ccc1O,acidic,8.12
1297,CCN(CC)C(=S)NC(=O)c1ccc(F)cc1,acidic,8.13
1298,C=CC[NH+](CC=C)CCCNC(=O)C=NO,acidic,8.14
1299,CCNC(=O)CS,acidic,8.14
1300,O=C1CC2C(=O)NC(=O)C2N1,acidic,8.15
1301,S=C1NC(=S)C(c2ccccc2)N1,acidic,8.15
1302,[NH3+]C(Cc1nc(I)[nH]c1I)C(=O)[O-],acidic,8.18
1303,CC(=O)OO,acidic,8.19
1304,Oc1ccc2ncncc2c1,acidic,8.19
1305,Cc1ccc([N+](C)(C)C)cc1O,acidic,8.2
1306,Cc1cc(O)cc([N+](C)(C)C)c1,acidic,8.2
1307,O=S(=O)(Nc1ccccn1)c1ccccc1,acidic,8.2
1308,CCCCc1c(-c2ccccc2)n[nH]c1O,acidic,8.2
1309,CCC(=O)NBr,acidic,8.2
1310,CCCC(=O)OO,acidic,8.2
1311,CCCCSC(=N)c1ccccc1,acidic,8.21
1312,CCN(CC)C(=S)NC(=O)c1cccc(F)c1,acidic,8.21
1313,Cc1cc(O)cc(C)c1C#N,acidic,8.21
1314,O=S(=O)(Nc1ccccc1)c1ccccc1,acidic,8.22
1315,NC(=O)CS,acidic,8.22
1316,Nc1n[nH]c(N)c1N=Nc1ccccc1O,acidic,8.22
1317,ON=CC(Cl)=NO,acidic,8.24
1318,COC(=O)CC(=O)c1ccncc1,acidic,8.24
1319,NS(=O)(=O)c1nccs1,acidic,8.25
1320,O=c1[nH]c2ccccc2c(=O)o1,acidic,8.25
1321,Oc1cccc2ccnnc12,acidic,8.25
1322,C[N+](C)(C)c1ccc(O)cc1,acidic,8.25
1323,Cc1cc(=O)oc2cccc(O)c12,acidic,8.26
1324,NNC(=O)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,acidic,8.26
1325,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,acidic,8.27
1326,C[n+]1ccc(C=NO)cc1,acidic,8.27
1327,O=c1cc(-c2ccc(O)cc2)ss1,acidic,8.27
1328,Cc1ccc(O)cc1[N+](C)(C)C,acidic,8.28
1329,C[NH+](C)Cc1cccc(NC(=O)C=NO)c1,acidic,8.28
1330,CS(=O)c1ccc(O)cc1,acidic,8.28
1331,Oc1ccc(Cl)cc1C[NH+]1CCCC1,acidic,8.3
1332,O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,acidic,8.3
1333,O=C1Oc2ccccc2C(=O)C1Cc1c([O-])c2ccccc2oc1=O,acidic,8.3
1334,C[N+](C)(C)CCC[N+](C)(C)CCCNC(=O)C=NO,acidic,8.31
1335,O=C(OCc1ccccc1)c1ccc(O)cc1,acidic,8.31
1336,O=[N+]([O-])c1cccc(O)c1,acidic,8.31
1337,CN(C)c1cccc2c(S(=O)(=O)NCC[NH+](C)C)cccc12,acidic,8.33
1338,Oc1cncc2cccnc12,acidic,8.33
1339,Cc1cc(O)ccc1[N+](C)(C)C,acidic,8.34
1340,CCCCOC(=O)c1ccc(O)cc1,acidic,8.34
1341,COC(=O)c1ccc(O)cc1,acidic,8.34
1342,CNCC(N)=O,acidic,8.35
1343,Cc1csc(S(N)(=O)=O)n1,acidic,8.35
1344,CCN(CC)C(=S)NC(=O)c1cccc(C)c1,acidic,8.36
1345,CC(=O)N(O)c1ccccc1,acidic,8.36
1346,CCC(=O)C=NO,acidic,8.37
1347,CCn1nnnc1NC(C)=O,acidic,8.38
1348,C[n+]1ccccc1C=Cc1ccc(O)cc1,acidic,8.4
1349,CCCCCc1c(-c2ccccc2)n[nH]c1O,acidic,8.4
1350,[NH3+]CCS,acidic,8.4
1351,O=C1C=CC(=O)C(=NO)N1,acidic,8.4
1352,Oc1ccccc1Br,acidic,8.4
1353,Oc1ccccc1Cl,acidic,8.4
1354,Oc1cccc2ccncc12,acidic,8.4
1355,Cn1c(CCl)nc2c(O)ccc(O)c21,acidic,8.4
1356,c1coc(CSc2ncnc3nc[nH]c23)c1,acidic,8.42
1357,C[NH+](C)Cc1ccc(NC(=O)C=NO)cc1,acidic,8.43
1358,Oc1ccc2cnc3ccccc3c2c1,acidic,8.43
1359,Cc1ccnc2c(O)cccc12,acidic,8.44
1360,CCN(CC)C(=S)NC(=O)c1ccccc1,acidic,8.45
1361,COc1c(O)ccc2c1C[N+]1(C)CCc3cc4c(cc3C1C2)OCO4,acidic,8.45
1362,Oc1cccc2cnccc12,acidic,8.45
1363,Nc1ccc(S(=O)(=O)Nc2ccc(N)cn2)cc1,acidic,8.47
1364,C[NH+](C)CCc1c[nH]c2cccc(O)c12,acidic,8.47
1365,Cc1cccc(NS(=O)(=O)c2ccccc2)c1,acidic,8.48
1366,C=CC[NH+](C)CCCNC(=O)C=NO,acidic,8.48
1367,O=[N+]([O-])c1ccc2c(O)cccc2c1,acidic,8.49
1368,COc1cc(S(C)=O)ccc1-c1nc2cnncc2[nH]1,acidic,8.49
1369,OC(=Cc1ccccc1)c1ccco1,acidic,8.5
1370,Oc1cc2cccnc2c2cccnc12,acidic,8.5
1371,Cc1csc(-c2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2)n1,acidic,8.5
1372,Cc1ccc(C(=O)N(C)O)cc1,acidic,8.5
1373,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,acidic,8.51
1374,Oc1cccc2ncccc12,acidic,8.54
1375,CCOC(=O)COc1ccc(Oc2ccc(O)c(C[NH3+])c2)c(Cl)c1Cl,acidic,8.55
1376,OB(O)c1cccc(O)c1,acidic,8.55
1377,O=[N+]([O-])c1cc2cc(O)ccc2cc1Cl,acidic,8.56
1378,N#CSc1ccc(O)cc1,acidic,8.57
1379,Sc1cc2ccccc2cn1,acidic,8.58
1380,CCCCCCc1c(-c2ccccc2)n[nH]c1O,acidic,8.6
1381,O=C(NO)c1ccccn1,acidic,8.6
1382,O=C1C=C(S(=O)(=O)[O-])C(=NO)c2cn[nH]c21,acidic,8.6
1383,CN1CC(O)C2=CC(=NO)C(=O)C=C21,acidic,8.6
1384,C[NH2+]CCCNC(=O)C=NO,acidic,8.61
1385,NC(=O)c1ccccc1O,acidic,8.61
1386,COc1ccc(O)c(Br)c1,acidic,8.62
1387,CCC[NH+](CCC)CCS,acidic,8.62
1388,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,acidic,8.62
1389,Cc1cccc(O)c1C(=O)Oc1ccccc1,acidic,8.63
1390,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,acidic,8.63
1391,N#Cc1cccc(O)c1,acidic,8.63
1392,Oc1cccc2c1-c1ccccc1-2,acidic,8.64
1393,Cn1c(=O)[nH]c2ncn(C)c2c1=O,acidic,8.65
1394,Oc1cccc2cncnc12,acidic,8.65
1395,O=S(=O)(Cc1ccccc1)c1ncc[nH]1,acidic,8.67
1396,Oc1ccc2c(cnc3ccccc32)c1,acidic,8.68
1397,C[NH+](C)CCCNC(=O)C=NO,acidic,8.68
1398,COc1ccc(O)cc1[N+](=O)[O-],acidic,8.68
1399,CN(CCC[NH+](C)C)C(=O)C=NO,acidic,8.68
1400,Oc1cncc2ccccc12,acidic,8.68
1401,CC(=O)CC(=O)c1ccccc1,acidic,8.69
1402,Oc1ccc2cccc(Cl)c2c1,acidic,8.69
1403,Nc1ccc(P(=O)(Nc2nccs2)OCC(F)(F)F)cc1,acidic,8.7
1404,O=C(CC(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,acidic,8.7
1405,CCc1ccc(OC)c(C(=O)NCC2CCC[NH+]2CC)c1O,acidic,8.7
1406,CC(C)C1NC(=S)NC1=O,acidic,8.7
1407,CC1(C)CCC(=O)N1O,acidic,8.7
1408,CC1(C)CC(O)[N+](C)(C)C1,acidic,8.7
1409,C[N+](C)(C)Cc1ccccc1O,acidic,8.71
1410,CC1(C)NC(=S)NC1=O,acidic,8.71
1411,CC(C)CCC[NH+](C)CCCNC(=O)C=NO,acidic,8.72
1412,Oc1oc(-c2ccccc2)nc1Cc1ccccc1,acidic,8.72
1413,CC[NH+](C)CCCNC(=O)C=NO,acidic,8.72
1414,CCOC(=O)COc1ccc(Cc2ccc(O)c(C[NH3+])c2)c(Cl)c1Cl,acidic,8.73
1415,CC(=O)N(C)O,acidic,8.73
1416,CSc1ncnc2nc[nH]c12,acidic,8.74
1417,C[NH+](C)CCc1ccccc1O,acidic,8.75
1418,C[N+](C)(C)Cc1ccc(O)cc1,acidic,8.75
1419,CS(=O)c1cccc(O)c1,acidic,8.75
1420,CC[NH+](CC)CCCNC(=O)C=NO,acidic,8.75
1421,Cc1ncnc2c(O)cccc12,acidic,8.75
1422,CCN(CC)C(=S)NC(=O)c1ccc(C)cc1,acidic,8.77
1423,O=CNO,acidic,8.77
1424,ON=C1CCCc2nonc21,acidic,8.78
1425,Oc1ccc2c(c1)ncc1ccccc12,acidic,8.79
1426,O=C1NC(=S)NC12CCCCC2,acidic,8.79
1427,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=S,acidic,8.8
1428,CC1=CC(=O)C(C(C)C)=CC1=Nc1ccc(O)cc1,acidic,8.8
1429,CC(C#[N+][O-])=NO,acidic,8.8
1430,O=Cc1ncnc2nc[nH]c12,acidic,8.8
1431,O=C1NC(=O)c2c1cccc2[N+](=O)[O-],acidic,8.8
1432,O=[N+]([O-])c1ccc2ccc(O)cc2c1,acidic,8.81
1433,Oc1ccc(F)cc1C[NH+]1CCCCC1,acidic,8.81
1434,Oc1ccc2nc3ccccc3cc2c1,acidic,8.81
1435,Nc1cccc(B(O)O)c1,acidic,8.81
1436,C[NH+](C)CCCCNC(=O)C=NO,acidic,8.81
1437,CCCc1ncnc2c(O)cccc12,acidic,8.82
1438,NC(=O)C1CCCN1,acidic,8.82
1439,Oc1ccc2ncccc2c1,acidic,8.82
1440,CCOc1ccc(C(=O)NC(=S)N(CC)CC)cc1,acidic,8.83
1441,N#Cc1cccc(S(N)(=O)=O)c1,acidic,8.84
1442,O=c1cc(-c2ccccc2O)oc2ccccc12,acidic,8.85
1443,CC(=O)CC(C)=O,acidic,8.85
1444,CC(=O)NC1CC(=O)NC1=O,acidic,8.85
1445,CC1CC(=O)N(O)C1(C)C,acidic,8.85
1446,Oc1ccc2cccnc2c1,acidic,8.85
1447,CC(=O)C(=NO)c1ccccc1,acidic,8.85
1448,O=Cc1cccc(O)c1,acidic,8.86
1449,COC(=O)C(=NO)c1ccccc1,acidic,8.87
1450,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,acidic,8.88
1451,Cn1ccnc1CS,acidic,8.88
1452,C[NH+](C)Cc1cccc(O)c1,acidic,8.88
1453,C[NH+](C)CCCCCNC(=O)C=NO,acidic,8.88
1454,Oc1ccc2ccncc2c1,acidic,8.88
1455,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,acidic,8.89
1456,C[n+]1ccc(-c2nc3ccccc3[nH]2)cc1,acidic,8.89
1457,COc1ccc(C=O)cc1O,acidic,8.89
1458,CC(=O)Nc1nnc(-c2ccccc2)s1,acidic,8.9
1459,CC1=CC(=Nc2ccc(O)cc2)C=C(C)C1=O,acidic,8.9
1460,NC(=O)C1CCCCN1,acidic,8.9
1461,CC(C)=CC(=O)C=NO,acidic,8.9
1462,Cc1ccc2[nH]nnc2c1,acidic,8.9
1463,Cc1ccc(C(=O)NO)cc1,acidic,8.9
1464,COc1ccccc1C(=O)NO,acidic,8.9
1465,COc1cc(C=Nc2ncc3nc[nH]c3n2)ccc1O,acidic,8.91
1466,O=C(CC(=O)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,acidic,8.91
1467,CSc1ncc2[nH]cnc2n1,acidic,8.91
1468,c1ncc2[nH]cnc2n1,acidic,8.92
1469,O=[N+]([O-])c1cc2nc[nH]c2cc1[N+](=O)[O-],acidic,8.92
1470,C[NH+](C)CCCCCCNC(=O)C=NO,acidic,8.93
1471,Cc1nc(-c2ccccc2)oc1O,acidic,8.94
1472,COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,acidic,8.94
1473,NS(=O)(=O)c1ccc(Cl)c(Cl)c1,acidic,8.94
1474,Oc1cccc(Cl)c1,acidic,8.96
1475,C[NH+](C)CCCCCCCCNC(=O)C=NO,acidic,8.97
1476,C[NH+](C)CCCCCCCNC(=O)C=NO,acidic,8.98
1477,NS(=O)(=O)c1cccc(C(F)(F)F)c1,acidic,8.98
1478,CC(=O)c1cc(C(C)=O)[nH]n1,acidic,8.98
1479,Cc1cc(C)c([N+](=O)[O-])c(C)c1O,acidic,8.98
1480,COC(=O)CC(=O)c1cccnc1,acidic,8.98
1481,C[NH+](C)CCCCCCCCCNC(=O)C=NO,acidic,8.99
1482,Oc1cccc(Br)c1,acidic,8.99
1483,CCn1cccc(O)c1=O,acidic,8.99
1484,O=C(c1ccccc1)c1cccc(O)c1,acidic,9.0
1485,CC(=O)c1cc(C(=O)c2ccccc2)n[nH]1,acidic,9.01
1486,O=[N+]([O-])c1ccc(-c2ccc(O)cc2)cc1,acidic,9.01
1487,O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2,acidic,9.01
1488,C[NH+](C)CCCCCCCCCCNC(=O)C=NO,acidic,9.02
1489,Oc1cccc(I)c1,acidic,9.02
1490,O=C1NC(=O)C(Cc2ccccc2)N1,acidic,9.03
1491,NC(=O)C1CC2CCN1CC2,acidic,9.04
1492,Nc1ccc(NS(=O)(=O)c2ccccc2)cc1,acidic,9.05
1493,CCCCCCCCCCCCCC(=O)N(O)c1ccccc1,acidic,9.05
1494,O=[N+]([O-])C=Cc1cccc(O)c1,acidic,9.05
1495,CCOC(=O)c1cccc(O)c1,acidic,9.05
1496,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5O,acidic,9.06
1497,O=[N+]([O-])C(CO)CO,acidic,9.07
1498,CC(=O)CC(=O)CC(C)C,acidic,9.07
1499,Oc1ccc2ccc(Cl)cc2c1,acidic,9.09
1500,COc1ccc(O)cc1Br,acidic,9.09
1501,Cc1cc(C)c(N=Nc2c(C)cc(O)cc2C)c(C)c1,acidic,9.1
1502,NC(=O)NN=Cc1ncnc2nc[nH]c12,acidic,9.1
1503,CCCCN(C(=O)c1ccc(O)cc1)c1ccc(N=Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)cc1,acidic,9.12
1504,O=C1CNC(=O)N1,acidic,9.12
1505,NC(=O)c1ccc(N)cc1O,acidic,9.12
1506,CC(=O)c1cccc(O)c1,acidic,9.12
1507,NCCNC(=O)c1ccccc1,acidic,9.13
1508,Cc1cc(=O)oc2ccc(O)cc12,acidic,9.14
1509,CCC(=O)c1cc(C(=O)c2ccccc2)n[nH]1,acidic,9.14
1510,NNC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,acidic,9.14
1511,CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,acidic,9.15
1512,CC(=O)[n+]1ccc(N)cc1,acidic,9.15
1513,COC(=O)[n+]1ccc(N)cc1,acidic,9.15
1514,Oc1ccc2cnccc2c1,acidic,9.15
1515,CC(=NO)C(=O)CO,acidic,9.16
1516,COc1ncnc2nc[nH]c12,acidic,9.16
1517,Oc1ccccc1C=Nc1ncc2nc[nH]c2n1,acidic,9.19
1518,CC1(C)NC(=O)NC1=O,acidic,9.19
1519,NS(=O)(=O)c1cccc([N+](=O)[O-])c1,acidic,9.19
1520,CCCCCCCC(=O)NO,acidic,9.19
1521,COP(=O)(Nc1nccs1)c1ccc(N)cc1,acidic,9.2
1522,Oc1ccc2cc(Br)ccc2c1,acidic,9.2
1523,Cc1csc(-c2cccc(NS(=O)(=O)c3ccc(N)cc3)c2)n1,acidic,9.2
1524,CCCCCCCc1c(-c2ccccc2)n[nH]c1O,acidic,9.2
1525,CC(=O)c1ccccc1NN=C(C(=O)c1ccccc1)C(=O)c1ccccc1,acidic,9.2
1526,CCCCCC(=O)CC(C)=O,acidic,9.2
1527,Cc1ncnc2nc[nH]c12,acidic,9.21
1528,Oc1ccc2ncsc2c1,acidic,9.21
1529,CC(=Nc1ccccc1O)c1ccccc1O,acidic,9.23
1530,Nc1ccccc1B(O)O,acidic,9.23
1531,C[NH+](C)CCc1cccc(O)c1,acidic,9.24
1532,CCCCOC(=S)NC(C)=O,acidic,9.25
1533,CN1C(=S)NC(=O)C12CCCCC2,acidic,9.25
1534,CC(=NO)C(=O)c1ccccc1,acidic,9.25
1535,CN1c2ccccc2Nc2c(O)cccc21,acidic,9.26
1536,S=C(Nc1ccc(Cl)c(Cl)c1)c1cccc(Br)c1,acidic,9.26
1537,O=C1C(=C2C=CC=CN2)C(=O)c2cc([N+](=O)[O-])ccc21,acidic,9.26
1538,Cn1ncc2c(=O)[nH]cnc21,acidic,9.26
1539,Cn1c(=O)c2cn[nH]c2n(C)c1=O,acidic,9.26
1540,O=C(Cc1ccccc1)NO,acidic,9.26
1541,Oc1ccc2ccc3ccccc3c2c1,acidic,9.28
1542,Cc1cccc(O)c1O,acidic,9.28
1543,COc1cccc(O)c1O,acidic,9.28
1544,Oc1ccc(Br)cc1,acidic,9.29
1545,Oc1ccc(Cl)cc1,acidic,9.29
1546,CN(C)c1cccc(C(=NO)C(F)(F)F)c1,acidic,9.3
1547,O=C(c1ccccc1)c1ccccc1O,acidic,9.3
1548,CC(=O)C(C)=NO,acidic,9.3
1549,O=C(NO)C1C2CCC(O2)C1C(=O)NO,acidic,9.3
1550,O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,acidic,9.3
1551,Oc1ccc(O)c2ncccc12,acidic,9.3
1552,Oc1ccc2cc(Cl)ccc2c1,acidic,9.31
1553,CC(=O)C(C(C)=O)c1ccccc1,acidic,9.32
1554,Oc1ccc(I)cc1,acidic,9.32
1555,COC(=O)CCS,acidic,9.33
1556,CCCOC(=S)NC(C)=O,acidic,9.34
1557,NS(=O)(=O)c1ccc(F)cc1,acidic,9.34
1558,CCOC(=O)c1ccc(O)cc1,acidic,9.34
1559,Nc1cc2ccccc2cc1O,acidic,9.35
1560,Oc1ccc2cn[nH]c2c1,acidic,9.35
1561,CCC(=O)CC(C)=O,acidic,9.36
1562,Cc1nc2ncncc2[nH]1,acidic,9.37
1563,Oc1ccc2cccc(-c3ccccc3)c2c1,acidic,9.38
1564,O=c1[nH]cnc2[nH]ncc12,acidic,9.38
1565,CCC(=NO)C(C)=O,acidic,9.38
1566,CC(=O)Nc1cccc(O)c1,acidic,9.38
1567,COc1cccc(S(N)(=O)=O)c1,acidic,9.39
1568,O=[N+]([O-])CCO,acidic,9.4
1569,NC(=NO)c1ncnc2nc[nH]c12,acidic,9.4
1570,CCN=C(N=[N+]=[N-])c1ccccc1O,acidic,9.4
1571,Cc1cccc2ccc(O)cc12,acidic,9.42
1572,C[N+](C)(C)CCc1cccc(O)c1,acidic,9.43
1573,Nc1ccc(S(=O)(=O)Nc2nccc(N)n2)cc1,acidic,9.44
1574,Oc1cccc2ccccc12,acidic,9.44
1575,Cc1ccc(C(=O)Oc2ccccc2)c(O)c1,acidic,9.44
1576,O=S(=O)([O-])c1c(O)ccc2cn[nH]c12,acidic,9.45
1577,C[NH+](C)CCc1ccc(O)cc1,acidic,9.46
1578,CCC(=O)NO,acidic,9.46
1579,CC(O)=CC(N)=O,acidic,9.46
1580,CC(=O)CC(=O)C(C)C,acidic,9.46
1581,Cc1nccc2c1[nH]c1cc(O)ccc12,acidic,9.47
1582,Oc1ccc(-c2ccccc2)cc1,acidic,9.47
1583,OCCS,acidic,9.47
1584,CCCC(=O)NO,acidic,9.48
1585,COC(=O)C=C(C)O,acidic,9.48
1586,CSC1=NC(C)(C)C(O)=N1,acidic,9.48
1587,Cc1ccc(S(=O)(=O)NCCC(N)=[NH2+])cc1,acidic,9.49
1588,NC(=O)CCCCCCCCC(=O)NO,acidic,9.49
1589,Cc1nc(C(=O)[O-])ccc1O,acidic,9.49
1590,Nc1c[nH]nc1[N+](=O)[O-],acidic,9.5
1591,CC(=O)NCCS,acidic,9.5
1592,Nc1ncccc1O,acidic,9.5
1593,NS(=O)(=O)c1ccc(Cl)cc1,acidic,9.5
1594,CSc1ccc(O)cc1,acidic,9.5
1595,SCCNc1ccccc1,acidic,9.5
1596,c1ccc(CSc2ncn[nH]2)cc1,acidic,9.5
1597,Oc1ccc2c(c1)Cc1ccccc1-2,acidic,9.51
1598,S=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)cc1,acidic,9.51
1599,COc1cccc(O)c1,acidic,9.51
1600,Cc1cccc(S(N)(=O)=O)c1,acidic,9.51
1601,Cc1ccc2ccc(O)cc2c1,acidic,9.52
1602,[O-][n+]1ccc(NO)c2ccccc21,acidic,9.52
1603,O=C1NC(=O)C2CCCC12,acidic,9.53
1604,CCc1cccc2ccc(O)cc12,acidic,9.54
1605,O=C(CC(=O)c1ccccc1)Nc1cccc([N+](=O)[O-])c1,acidic,9.54
1606,O=C(CC(=O)c1ccccc1)Nc1ccccc1[N+](=O)[O-],acidic,9.54
1607,O=C(CC(=O)c1ccccc1)Nc1ccccc1,acidic,9.54
1608,SCc1c[nH]cn1,acidic,9.54
1609,c1ncc2cn[nH]c2n1,acidic,9.54
1610,C1COCCOCc2n[nH]c(n2)COCCOCCO1,acidic,9.55
1611,CNc1nc2ncncc2[nH]1,acidic,9.56
1612,CCCCCC(=O)NO,acidic,9.58
1613,CC(C)[NH2+]CCc1ccc(O)cc1,acidic,9.59
1614,Oc1cccc(-c2ccccc2)c1,acidic,9.59
1615,CC(C)(C)C(=O)NO,acidic,9.59
1616,Oc1ccc2ccccc2c1,acidic,9.6
1617,CN1C(=O)NC(=Cc2ccccc2)C1=O,acidic,9.6
1618,Cc1cc(Cl)ccc1O,acidic,9.6
1619,CCc1cc(O)cc(C)c1Cl,acidic,9.6
1620,CCCCCCC(=O)NO,acidic,9.62
1621,Cc1ccc(S(N)(=O)=O)cc1C,acidic,9.62
1622,O=C1NC(=O)C2CCC12,acidic,9.63
1623,C[N+](C)(C)CCCc1cccc(O)c1,acidic,9.64
1624,CCOC(=O)C(C)=NO,acidic,9.64
1625,CSc1ncnc2[nH]ncc12,acidic,9.65
1626,O=S(=O)([O-])c1cc(O)cc2cn[nH]c12,acidic,9.65
1627,OCc1cccc(CO)c1O,acidic,9.66
1628,CC(=O)Oc1cccc2cccc(O)c12,acidic,9.69
1629,CC(=O)C(Cc1ccc(C#N)cc1)C(C)=O,acidic,9.69
1630,CCC(=O)c1cc(C(=O)C(C)(C)C)n[nH]1,acidic,9.7
1631,Nc1ccc(P(=O)(Nc2nccs2)Oc2ccccc2)cc1,acidic,9.7
1632,CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1cccc(NS(=O)(=O)c2ccc(N)cc2)c1,acidic,9.7
1633,Cc1nc2nc([O-])[nH]c(=O)c2[nH]1,acidic,9.7
1634,NS(=O)(=O)c1ccccc1,acidic,9.7
1635,COc1ccccc1O,acidic,9.7
1636,Nc1ccccc1O,acidic,9.71
1637,O=C1NC(=O)C2CCCCC12,acidic,9.72
1638,Nc1ccc(S(=O)(=O)Nc2ncc[nH]2)cc1,acidic,9.72
