,Smiles,basicOrAcidic,pKa
4055,O=C(CCCCN1CCOCC1)c1ccccc1,basic,7.5
4056,CCCCCCCCCCN(CCO)CC(C)O,basic,7.5
4057,CN(C)CC(Cl)CCl,basic,7.5
4058,CN(CCO)CCCl,basic,7.5
4059,Cc1c[nH]cn1,basic,7.51
4060,Cc1nn(C)c(N(C)C(=O)CN)c1C(=O)c1ccccc1F,basic,7.52
4061,CCN(CC)CCOC(=O)c1ccc2ccccc2c1,basic,7.52
4062,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCN1CCOCC1,basic,7.52
4063,CCN(CC)CCC(OC(=O)c1ccccc1)c1ccccc1,basic,7.53
4064,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3(S(=O)(=O)[O-])CC46,basic,7.53
4065,O=C1CC2OCC(S(=O)(=O)[O-])=C3CN4CCC56c7ccccc7N1C5C2C3CC46,basic,7.54
4066,CC(CN1CCCCC1)C(C#N)(c1ccccc1)c1ccccc1,basic,7.54
4067,CCCSC(=O)CCCc1c[nH]cn1,basic,7.55
4068,CC(C)N(Cc1ccccc1O)C(C)C,basic,7.55
4069,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCCO)c12,basic,7.55
4070,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,basic,7.55
4071,O=C([O-])CCc1c[nH]cn1,basic,7.55
4072,COC(=O)C1=CCCN(C)C1,basic,7.55
4073,CCC12CCCN3CCC4(c5cccc(OC)c5N(C(C)=O)C4CC1)C32,basic,7.57
4074,CN1CCC2Cc3ccc(O)c(O)c3C3CCCC1C23,basic,7.58
4075,N=C(N)NOCC(=O)[O-],basic,7.58
4076,CC(C)(C)N1CCCC(=O)C(O)CCC1,basic,7.6
4077,CCCCCCCCCCN(CC(C)O)CC(C)O,basic,7.6
4078,CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)[O-])c(CCC(=O)[O-])c2C)C1C,basic,7.6
4079,SCCN(Cc1ccccc1)Cc1ccccc1,basic,7.62
4080,CCN(CC)CCC#N,basic,7.62
4081,Nc1nccc2ccccc12,basic,7.62
4082,OCC1OC(n2cnc3c([S-])ncnc32)C(O)C1O,basic,7.63
4083,COC(=O)CN,basic,7.64
4084,Cc1nccn1C,basic,7.64
4085,CN(C)c1nc2cc3c(cc2[nH]1)CCCC3,basic,7.65
4086,C=CC1(O)CN2CCC1CC2C(O)c1cc([O-])[nH+]c2ccccc12,basic,7.65
4087,Cc1cc(N)nc(N)n1,basic,7.65
4088,CCOC(=O)CC(c1ccccc1)N(C)C,basic,7.66
4089,CN1CCOCC1,basic,7.66
4090,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,basic,7.67
4091,Nc1nc([Se-])c2ncn(C3OC(CO)C(O)C3O)c2n1,basic,7.68
4092,Nc1nc2cc3c(cc2[nH]1)CCCC3,basic,7.69
4093,O=P([O-])([O-])c1cn2c(n1)C(O)C(O)C(O)C2CO,basic,7.69
4094,Nc1ccnc(-c2cccc(Cl)n2)c1,basic,7.7
4095,O=C1C2CC(CN3CCCCC23)C2=CCCCN12,basic,7.7
4096,O=C1C2CC(CN3CCCCC23)C2CCCCN12,basic,7.7
4097,c1ccc(CNC(CC2CCCCC2)CC2CCCCC2)cc1,basic,7.7
4098,O=C(CN1CCCCC1)NCc1ccccc1,basic,7.71
4099,CN=C(C)SC,basic,7.71
4100,C[Si](C)(C)OC1CN(Cc2ccc(Cl)cc2)C1,basic,7.72
4101,CCN(CC)CC(=O)Nc1c(C)cccc1C,basic,7.72
4102,O=C([O-])c1cccc2cc3ccccc3nc12,basic,7.72
4103,CCN1CCOCC1,basic,7.72
4104,COc1ccc2c(c1)[nH]c1c(C)nccc12,basic,7.73
4105,CC(CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,basic,7.73
4106,CC(C)CNCC(=O)c1ccc(O)cc1,basic,7.74
4107,CC[NH+](CC)CCCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,basic,7.74
4108,CCOC(=O)CN,basic,7.74
4109,N#CCCN,basic,7.75
4110,CC(C#N)CN,basic,7.75
4111,[O-]c1cccc(Cl)n1,basic,7.76
4112,CCNCC(=O)c1ccc(O)cc1,basic,7.77
4113,c1ccc2c(c1)C1CCN2CC1,basic,7.79
4114,O=C(c1ccccc1)N1CCNCC1,basic,7.79
4115,CC(C)C12CNC(C(=O)[O-])C1CC(=O)O2,basic,7.8
4116,CCC=CCC1=NC(C(=O)[O-])C2SC(C)(C)C(C(=O)[O-])N12,basic,7.8
4117,Cc1ccc(NC(=O)CN2CCCCC2)c(C)c1,basic,7.8
4118,C=CCC(C)(CN(CC)CC)OC(=O)c1ccccc1,basic,7.8
4119,CCCCCCCCCCCCN(CC(C)O)CC(C)O,basic,7.8
4120,Nc1nc(N)nc([S-])n1,basic,7.8
4121,Cc1ccccc1NC(=O)CN,basic,7.81
4122,CC(c1ccccc1)N1CC(O[Si](C)(C)C)C1,basic,7.82
4123,CCCCNN,basic,7.82
4124,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,basic,7.83
4125,Cc1cc(C)nc(N)c1,basic,7.84
4126,O=C(CN1CCCCC1)Nc1ccccc1,basic,7.85
4127,CC(N)CC#N,basic,7.85
4128,N#CC1CN2CCC1CC2,basic,7.85
4129,CN1CC1,basic,7.86
4130,Cc1nc(CO)[nH]c1C,basic,7.88
4131,CN(C)C=Nc1cccc(O)c1,basic,7.88
4132,CC(O)CN(CCN1CCOCC1)CC(C)O,basic,7.9
4133,CC(CN(C)C)C(C#N)(c1ccccc1)c1ccccc1,basic,7.9
4134,CCN(CC)c1ccc(C(O)(c2ccccc2)c2ccc(N(CC)CC)cc2)cc1,basic,7.9
4135,C=CC(=O)OCCN(C)C,basic,7.9
4136,CCN1CC1,basic,7.91
4137,CCC1=NCCC1,basic,7.91
4138,O=[N+]([O-])c1ccc([O-])c(CN2CCOCC2)c1,basic,7.92
4139,CCCNN,basic,7.92
4140,CC(=O)N1CCNCC1,basic,7.94
4141,CCN(CC)CC(=O)Nc1ccc(C)cc1C,basic,7.95
4142,CCNN,basic,7.95
4143,CC(C=C(c1cccs1)c1cccs1)N1CCCCCC1,basic,7.96
4144,C=C(C)C(=O)OC(C)CN(C)C,basic,7.96
4145,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,basic,7.97
4146,CN(C)C=Nc1cccc(Cl)c1,basic,7.97
4147,O=[N+]([O-])c1cc(CN2CCOCC2)c([O-])c2ccccc12,basic,7.98
4148,CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,basic,7.98
4149,CNCC(=O)Nc1c(C)cccc1C,basic,7.99
4150,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCN1CCOCC1,basic,7.99
4151,CCOC(=O)c1cnc2ccc([N+](=O)[O-])cc2c1[O-],basic,8.0
4152,Oc1onc2c1CCN(Cc1ccccc1)CC2,basic,8.0
4153,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,basic,8.0
4154,C=C(C)C(N)O,basic,8.0
4155,Cn1cnc(C(=O)[O-])c1C(=O)[O-],basic,8.0
4156,CCCNCC(=O)Nc1c(C)cccc1C,basic,8.01
4157,CCN(CC)CC(=O)Nc1cc(C)cc(C)c1,basic,8.01
4158,CN(C)Cc1cccc(O)c1O,basic,8.01
4159,CCc1cccc(CN(C)C)c1O,basic,8.02
4160,CCN(c1ccccc1)C(C)(C)C,basic,8.02
4161,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,basic,8.03
4162,c1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,basic,8.03
4163,Nc1ccc2cc3ccccc3nc2c1,basic,8.04
4164,CCCCNCC(=O)Nc1c(C)cccc1C,basic,8.04
4165,CCN(CC)CC(=O)Nc1ccc([N+](=O)[O-])cc1,basic,8.05
4166,CCc1ncc[nH]1,basic,8.05
4167,NCC(=O)c1ccc(O)cc1,basic,8.05
4168,CCNCC(=O)Nc1c(C)cccc1C,basic,8.06
4169,CCN(CC)CC(=O)NCc1ccccc1,basic,8.07
4170,N#CC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,basic,8.07
4171,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,basic,8.07
4172,C[Si](C)(C)OC1CN(Cc2ccccc2)C1,basic,8.08
4173,CN1CCC23c4c5ccc(O)c4OC2(C)C(=O)CCC3C1C5,basic,8.08
4174,CN(C)C=Nc1cccc(Br)c1,basic,8.08
4175,CCn1ccnc1C,basic,8.09
4176,C1CCC(NC2CCCCO2)OC1,basic,8.1
4177,C=CCC(C)(CN(CC)CC)OC(=O)CC(C)C,basic,8.1
4178,CCCCCCCCN(CC(C)O)CC(O)CC,basic,8.1
4179,CN1CCC23c4c5ccc(OC6OC(C(=O)[O-])C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5,basic,8.1
4180,NCc1ccc(C=O)o1,basic,8.1
4181,Cc1nc2c(N)cccc2[nH]1,basic,8.1
4182,CN(C)C=Nc1ccc(Br)cc1,basic,8.1
4183,CCN(CC)CCSC1CCCCC1,basic,8.11
4184,Nc1ccc2nc3cc(N)ccc3cc2c1,basic,8.11
4185,CCN(CC)C(C)C(=O)Nc1c(C)cccc1C,basic,8.11
4186,CC(Cl)CN(C)C,basic,8.12
4187,NCC(=O)Nc1ccccc1,basic,8.12
4188,Nc1nc(N)c2ccccc2n1,basic,8.12
4189,COCCc1nc(C)c[nH]1,basic,8.13
4190,COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5,basic,8.15
4191,N=C1Cc2ccccc2N1,basic,8.15
4192,Cc1cccc(CN(C)C)c1O,basic,8.18
4193,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,basic,8.18
4194,NC(Cc1ccccc1)c1nnn[n-]1,basic,8.18
4195,C#CCN,basic,8.19
4196,Cc1nc[nH]c1C,basic,8.19
4197,CCC1CN1CC,basic,8.19
4198,N=C(Nc1ccccc1)Nc1nc(N)nc(N)n1,basic,8.2
4199,C#CC(C)(C)NC(C)(C)C=C,basic,8.2
4200,C#CC(CC)(CC)N(CC)C(C)C,basic,8.2
4201,Nc1cc(-c2ccccc2)nc2ccccc12,basic,8.2
4202,CC1CCN(C(C)C=C(c2cccs2)c2cccs2)CC1,basic,8.2
4203,Nc1nc([S-])c2[nH]cnc2n1,basic,8.2
4204,CCCn1ccnc1C,basic,8.2
4205,Cn1c2c(sc1=NN)CCCC2,basic,8.2
4206,CN1C2CC3CC1C(O3)C2O,basic,8.2
4207,CCN(CC)CC(=O)NC1CCCCC1,basic,8.21
4208,O=C([O-])C(CO)NCc1ccccc1O,basic,8.22
4209,CC(C)CN(CCS)CC(C)C,basic,8.23
4210,[O-]c1c(Cl)c(Cl)cc(Cl)c1CN1CCOCC1,basic,8.23
4211,CCOC(=O)CC(NC)c1ccccc1,basic,8.23
4212,NC(=O)CC(=O)c1ccccn1,basic,8.23
4213,NC(=O)C=C(O)c1ccccn1,basic,8.23
4214,Cc1ccc(CN2CC(O[Si](C)(C)C)C2)cc1,basic,8.24
4215,CCC(=O)OC(C)CN(C)C,basic,8.26
4216,NCC#CC#CCCC(=O)[O-],basic,8.26
4217,CN(C)Cc1ccc(O)c(O)c1O,basic,8.26
4218,C=C(C)C(=O)OCCN(C)CCCC,basic,8.27
4219,CC(=O)SCCN(C)C,basic,8.27
4220,CCCC(=O)OC(C)CN(C)C,basic,8.27
4221,CC1CCCN(C(C)C=C(c2cccs2)c2cccs2)C1,basic,8.28
4222,CNCC(=O)NC,basic,8.28
4223,CCOC(=O)N1CCNCC1,basic,8.28
4224,CN(C)C=Nc1ccc(O)cc1,basic,8.28
4225,COc1ccc(-c2cc3ccncc3[nH]2)c(OC)c1,basic,8.29
4226,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,basic,8.29
4227,[S-]c1cccc2cccnc12,basic,8.29
4228,COc1ccc(O)c(CNC(CO)C(=O)[O-])c1,basic,8.3
4229,CCCN(CCC)Cc1ccccc1O,basic,8.3
4230,CCCCCCCCN(CCO)CC(O)CC,basic,8.3
4231,CCCCCCCCN(CC(C)O)CC(C)O,basic,8.3
4232,CCCCNCCC#N,basic,8.3
4233,NCc1cccc(O)c1O,basic,8.3
4234,CCN(CC)C(C)(C)C=O,basic,8.3
4235,CN(C)CCC(C#N)(c1ccccc1)c1ccccc1,basic,8.31
4236,CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,basic,8.31
4237,NCC(=O)NCC(=O)[O-],basic,8.31
4238,CC(C)N1C2CCCC21,basic,8.31
4239,CCCC(=O)OCCN(C)C,basic,8.31
4240,CCOC(=O)CC(N)c1ccccc1,basic,8.32
4241,CCNCC#CCNCC,basic,8.32
4242,CCCC(=O)SCCN(C)C,basic,8.32
4243,C#CCCN(C)C,basic,8.33
4244,Nc1nc([S-])c2ncn(C3OC(CO)C(O)C3O)c2n1,basic,8.34
4245,NCc1ccc(Cl)cc1[N+](=O)[O-],basic,8.34
4246,CC1C2Cc3ccc(O)cc3C1(C)CCN2CCF,basic,8.35
4247,C=C1C2CC3C4N5CC6(C)CC(OC(C)=O)C(OC(C)=O)C47C6C5CC3(C1OC(C)=O)C7(O)C2,basic,8.35
4248,NCc1ccc(S(N)(=O)=O)cc1,basic,8.35
4249,CC1=C(CC(C)NCC(O)c2ccc([N+](=O)[O-])cc2)CCC1(C)C,basic,8.36
4250,CCCCCCCCCCCC[NH2+]CCCN,basic,8.37
4251,CCCCSCCN,basic,8.37
4252,Cc1c[nH]c(C)n1,basic,8.39
4253,c1ccc2c3c([nH]c2c1)CNCC3,basic,8.4
4254,CC1=CC(C)=NC1=Cc1[nH]c(C)cc1C,basic,8.4
4255,O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1,basic,8.4
4256,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCCN1CCOCC1,basic,8.4
4257,CC(=NO)C(CN(C)C)=NO,basic,8.4
4258,COc1nc(C)cc([O-])n1,basic,8.4
4259,COc1cccc(CN(C)C)c1O,basic,8.42
4260,COC1CC=C2CCN3CCC(CO)C(=CCO)C23C1,basic,8.42
4261,[O-]c1ncc2[nH]cnc2n1,basic,8.43
4262,Cn1cnc2nc(N)nc([O-])c21,basic,8.43
4263,COC(=O)C1CCCN(C)C1,basic,8.45
4264,Nc1ccc(C(=O)[O-])c2ncccc12,basic,8.46
4265,CC(C=C(c1cccs1)c1cccs1)N1CCCCC1,basic,8.46
4266,CN(C)c1ccccc1C(=O)[O-],basic,8.46
4267,NC(Cc1c[nH]c(=S)[nH]1)C(=O)[O-],basic,8.47
4268,NCCC[n+]1ccc2c([N+](=O)[O-])cccc2c1,basic,8.48
4269,COc1ccc(-c2cc3cnccc3[nH]2)c(OC)c1,basic,8.49
4270,NCCCl,basic,8.49
4271,O=C([O-])c1nc[nH]c1C(=O)[O-],basic,8.49
4272,CCCCCCN(CC(C)O)CC(C)O,basic,8.5
4273,C=CCC(C)(CN(CC)CC)OC(=O)CCC,basic,8.5
4274,Cc1ccc(C(OCCN(C)C)c2ccccc2)cc1,basic,8.5
4275,CC=C1CN2C3CC45c6ccccc6N(C)C4C2CC1C3C5O,basic,8.5
4276,NCCBr,basic,8.5
4277,NCc1ccc([N+](=O)[O-])cc1,basic,8.5
4278,NCC(=O)Nc1ccc([N+](=O)[O-])cc1,basic,8.5
4279,CN(C1=NCCO1)c1ccccc1,basic,8.51
4280,CC(C)Cc1ccc(O)c(CN(C)C)c1,basic,8.51
4281,CC1=C(CC(C)NCC(O)c2ccc(F)cc2)CCC1(C)C,basic,8.51
4282,CN(CCO)CCO,basic,8.51
4283,C=C(C)C(=O)NC(C)CN(C)C,basic,8.51
4284,C(=CC=Nc1ccccc1)C=CNc1ccccc1,basic,8.52
4285,CCN(CC)CCCNc1c2ccccc2[nH+]c2ccccc12,basic,8.53
4286,NCc1ccccc1S(N)(=O)=O,basic,8.53
4287,NCc1nnn[n-]1,basic,8.54
4288,CC(Cl)CN,basic,8.54
4289,CCCCNCC(=O)c1ccc(O)cc1,basic,8.55
4290,CN(C)Cc1cc(C(C)(C)C)ccc1O,basic,8.55
4291,CC1=C(CC(C)NCC(O)c2ccc(Cl)cc2)CCC1(C)C,basic,8.55
4292,CCN(CC)CC1CO1,basic,8.55
4293,C=CC(=O)OCCN(CC)CC,basic,8.55
4294,Cc1ccc2c(c1)c1c3n2CCN=C3CCC1,basic,8.57
4295,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,basic,8.58
4296,NCc1ccccc1[N+](=O)[O-],basic,8.59
4297,COc1cccc(N=CN(C)C)c1,basic,8.6
4298,Nc1cccc2[nH]c(Cc3ccccc3)nc12,basic,8.6
4299,CCCCCCN(CC(O)CC)CC(O)CC,basic,8.6
4300,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,basic,8.6
4301,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,basic,8.6
4302,Nc1cc(C=Cc2ccccc2)nc(C=Cc2ccccc2)c1,basic,8.6
4303,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,basic,8.6
4304,COc1cncnc1[O-],basic,8.6
4305,CCOC(=O)CCN(C)C,basic,8.6
4306,NCc1ccc(O)c(O)c1,basic,8.6
4307,CCNC(=O)C1CCCCN1,basic,8.6
4308,CN(C)Cc1ccccc1O,basic,8.6
4309,CC(=O)C1(c2cccc(O)c2)CCN(C)CC1,basic,8.61
4310,[O-]c1cc2ccccc2nn1,basic,8.61
4311,NC(=O)CC(=O)c1cccnc1,basic,8.61
4312,CCN(CC)Cc1cc(OC)ccc1O,basic,8.62
4313,CC(CC(O)(c1ccccc1)c1ccccc1)N1CCCCC1,basic,8.62
4314,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,basic,8.62
4315,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,basic,8.63
4316,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,basic,8.64
4317,C=C(C)C(=O)OC(C)CN(CC)CC,basic,8.65
4318,CCCCCNCc1ccccc1O,basic,8.65
4319,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,basic,8.65
4320,CC[n+]1c([O-])ccnc1[S-],basic,8.65
4321,Oc1cccc2[nH]ncc12,basic,8.65
4322,Cc1ccc(C(C)C)c(OCCN(C)C)c1,basic,8.66
4323,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,basic,8.66
4324,Oc1ccccc1CNC1CCCCC1,basic,8.67
4325,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,basic,8.67
4326,Cc1ccc(O)c(CN(C)C)c1,basic,8.68
4327,COc1cccc2c1CN(C1CC3CCC(C1)N3Cc1ccccc1)C2=O,basic,8.68
4328,[O-]c1ccnnc1,basic,8.68
4329,CCN1CC(O[Si](C)(C)C)C1,basic,8.68
4330,COC1CC=C2CCN3CCC(CO)=C(CCO)C23C1,basic,8.69
4331,CC(O)CN(C)CCO,basic,8.69
4332,CC(N)C(O)c1ccc(O)cc1,basic,8.69
4333,COc1ccc(O)c(CN(C)C)c1,basic,8.7
4334,CN1CCC(NNc2ccccc2)CC1,basic,8.7
4335,CCN1CCCC1CNS(=O)(=O)c1ccc(OC)c(OC)c1OC,basic,8.7
4336,COc1ccc([N+](=O)[O-])cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.7
4337,COc1cc(C#N)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,basic,8.7
4338,C=C(C)C(=O)OCCN,basic,8.7
4339,CC[n+]1ccc([O-])nc1[S-],basic,8.7
4340,CCC(O)CN(C)CCO,basic,8.7
4341,CC(O)CN(C)CC(C)O,basic,8.7
4342,COc1cccc(CN)c1O,basic,8.7
4343,CC(=O)NNC1CCN(C)CC1,basic,8.7
4344,COc1ccc(C2CN2)cc1,basic,8.7
4345,C#CC(C)(C)N(C)C(C)C,basic,8.7
4346,COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341,basic,8.71
4347,CC1=C(CC(C)NCC(O)c2ccc(C)cc2)CCC1(C)C,basic,8.71
4348,O=C1c2ccccc2CN1C1CC2CCC(C1)N2Cc1ccccc1,basic,8.71
4349,C=CCN(C)C,basic,8.72
4350,O=C([O-])CN=C1CCCC1,basic,8.72
4351,COc1ccc([N+](=O)[O-])c(CN)c1,basic,8.72
4352,COc1c(Br)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.73
4353,CC(C)CSCCN,basic,8.73
4354,CCN(CC)CC(=O)N(C)c1ccccc1C,basic,8.74
4355,Cn1c([O-])[nH+]c2cnc([O-])nc21,basic,8.74
4356,CN(C)CCOC(C)(c1ccccc1)c1ccccc1,basic,8.75
4357,C=C(C)C(=O)OCCN(C(C)C)C(C)C,basic,8.77
4358,COc1ccc(CN)c([N+](=O)[O-])c1,basic,8.77
4359,c1cncc(C2=NCCC2)c1,basic,8.77
4360,CNCC(O)c1cccc(O)c1,basic,8.77
4361,CCOc1cccc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,basic,8.78
4362,[O-]c1ccnc2nccnc12,basic,8.78
4363,CCNCC(=O)N(CC)CC,basic,8.78
4364,COc1ccc(I)cc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.79
4365,NCCF,basic,8.79
4366,ClC1CN2CCC1CC2,basic,8.79
4367,Nc1ccnc(-c2cc(N)ccn2)c1,basic,8.8
4368,CCOC(=O)C1CC2CCN1CC2,basic,8.8
4369,CC(C)CN(CC(C)O)CC(C)O,basic,8.8
4370,C#CC(CC)(CC)N(C)C(C)C,basic,8.8
4371,CC(CC(c1ccccc1)c1ccccc1)N1CCCCC1,basic,8.8
4372,CC(N)(CO)CO,basic,8.8
4373,Cn1cnc2ncnc([O-])c21,basic,8.8
4374,CNC(=O)C1CCCCN1,basic,8.8
4375,CCN(CC)Cc1ccccc1O,basic,8.81
4376,CC(O)CNCCO,basic,8.81
4377,CC(N)C(O)c1ccccc1,basic,8.81
4378,CCN(CC)CCSCC(C)C,basic,8.83
4379,[O-]c1c(Cl)cc(Cl)c(Cl)c1CN1CCOCC1,basic,8.83
4380,COc1ccc2c3c1OC1CCCC4C(C2)N(C)CCC314,basic,8.83
4381,[S-]c1ccnc2ccccc12,basic,8.83
4382,OC1(c2cc3ccccc3o2)CN2CCC1CC2,basic,8.84
4383,CC1=C(CC(C)NCC(O)c2ccccc2)CCC1(C)C,basic,8.84
4384,COc1cc(OC)c(OC)c(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1,basic,8.84
4385,CNCCc1ccc(O)c(O)c1,basic,8.84
4386,COc1c(CN)cc(C)cc1CN,basic,8.85
4387,CN(C)CCCNc1ccnc2ccccc12,basic,8.85
4388,CC=C(C)C(=O)OC1CCC2(C)C3CCC4C5(O)CC(O)C6(O)C(CN7CC(C)CCC7C6(C)O)C5(O)CC42OC13O,basic,8.85
4389,CSC1CCCC1N(C)C,basic,8.85
4390,COc1c(N)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.86
4391,CCC(=O)C(CCN1CCCCC1)(c1ccccc1)c1ccccc1,basic,8.86
4392,CNCC(=O)N(C)C,basic,8.86
4393,CCOc1cccc(N=CN(C)C)c1,basic,8.87
4394,CCCCCCCCOCCN(C)C,basic,8.87
4395,COc1cc(S(N)(=O)=O)cc(C(=O)NC2CC3CCC(C2)N3Cc2ccccc2)c1OC,basic,8.87
4396,CN(C)CCOC(c1ccccc1)c1ccccc1,basic,8.88
4397,COc1ccccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.88
4398,CC(O)CNCC(C)O,basic,8.88
4399,NCc1ccccc1O,basic,8.89
4400,COc1c(O)cccc1CN,basic,8.89
4401,NCCc1ccc(O)c(O)c1,basic,8.89
4402,CCCCCN(CCO)CC(C)O,basic,8.9
4403,CCOC(=O)c1cnc2c([N+](=O)[O-])cccc2c1[O-],basic,8.9
4404,COc1ccc(C2CCCN2C)cc1,basic,8.9
4405,CCCCCCN(CC(C)O)CC(O)CC,basic,8.9
4406,CCN(CC)C(C)C=C(c1cccs1)c1cccs1,basic,8.9
4407,CCCNC1c2ccccc2C=Cc2ccccc21,basic,8.9
4408,NC(=O)NOCCC(N)C(=O)[O-],basic,8.9
4409,CCN(CCO)CC(C)O,basic,8.9
4410,OCCN(CCc1nnn[n-]1)CCc1nnn[n-]1,basic,8.9
4411,CCC(O)CN(C)CC(C)O,basic,8.9
4412,CC(C)=NNC1CCN(C)CC1,basic,8.9
4413,CCCN(CC(C)O)CC(C)O,basic,8.9
4414,C1=C(c2ccco2)C2CCN1CC2,basic,8.92
4415,Cn1c(-c2ccccc2[O-])nc2ccccc21,basic,8.92
4416,COc1c(C)cccc1C(=O)NC1CC2CCC(C1)N2Cc1ccccc1,basic,8.92
4417,OCC1=CCN2CCC(O)C12,basic,8.92
4418,NCCCBr,basic,8.93
4419,SCCNCc1cccs1,basic,8.93
4420,CCN(CC)Cc1cc(C)ccc1O,basic,8.94
4421,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,basic,8.94
4422,NCC(O)c1ccccc1,basic,8.94
4423,NC(Cc1n[nH]c2ccccc12)C(=O)[O-],basic,8.95
4424,CC(C=C(c1cccs1)c1cccs1)N(C)C,basic,8.95
4425,N=C1CCCC1,basic,8.95
4426,[O-]c1ncnc2cccnc12,basic,8.95
4427,CCN(CC)CCC(=O)Nc1c(C)cccc1C,basic,8.96
4428,c1ccc(C(CCN2CCCCC2)c2ccccc2)cc1,basic,8.96
4429,C=C(C)C(=O)OCCNC,basic,8.96
4430,NCCC[n+]1ccc2ccccc2c1,basic,8.97
4431,CC1CC(OC(=O)c2ccccc2)CC(C)(C)N1,basic,8.97
4432,CN(C)CC(P(=O)([O-])[O-])P(=O)([O-])[O-],basic,8.98
4433,c1ccc(C2=NCCN2)nc1,basic,8.98
4434,CC1=NCCc2c1[nH]c1ccccc21,basic,8.99
4435,O=C([O-])c1cc([O-])nc([O-])[n+]1C1OC(CO)C(O)C1O,basic,9.0
4436,CNCCC(=O)c1ccccc1,basic,9.0
4437,CC1(C)OC(=O)CC2C(C(=O)[O-])NCC21,basic,9.0
4438,C#CC(C)(C)NC(C)(C)CC,basic,9.0
4439,CCCN(CC(C)O)CC(O)CC,basic,9.0
4440,Cc1cc(C(N)CO)c(O)c(C(N)CO)c1,basic,9.0
4441,CCCCCN(CC(C)O)CC(C)O,basic,9.0
4442,CCCN(CC(O)CC)CC(O)CC,basic,9.0
4443,COc1ccc2c(c1O)CN(C)CCc1cc3c(cc1C(=O)C2)OCO3,basic,9.0
4444,CCCCSC1=NCCN1,basic,9.0
4445,CC(N)(C(=O)[O-])c1ccccc1,basic,9.0
4446,CN(C)C=Nc1ccccc1,basic,9.0
4447,CCC(O)CN(C)CC(O)CC,basic,9.0
4448,C[Si](C)(C)OC1CN(C2CCCCC2)C1,basic,9.02
4449,COc1ccc(C(O)CN)cc1,basic,9.02
4450,COc1cnccc1N,basic,9.03
4451,CCSCCN(CC)CC,basic,9.03
4452,OCCNCCO,basic,9.04
4453,C1CSCCN1,basic,9.05
4454,OC1(c2ccco2)CN2CCC1CC2,basic,9.06
4455,Nc1ccncc1N,basic,9.06
4456,Cc1ccc(C(O)CN)cc1,basic,9.06
